,filename,part,staff,midi
11287,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,71
11288,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,69
11289,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,73
11290,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,72
11291,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,69
11292,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,73
11293,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,74
11294,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,72
11295,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,69
11296,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,73
11297,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,72
11298,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,69
11299,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,69
11300,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,73
11301,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,72
11302,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,67
11303,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,69
11304,20230622_13_39_35_697036__n_notes_2_4_sequence.csv,part_1,1,73
11305,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11306,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11307,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11308,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11309,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11310,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,74
11311,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11312,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11313,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11314,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11315,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11316,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,74
11317,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11318,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11319,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11320,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11321,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11322,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,70
11323,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,2,46
11324,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,2,53
11325,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,2,58
11326,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,2,62
11327,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,67
11328,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,79
11329,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,71
11330,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,76
11331,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11332,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,74
11333,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,62
11334,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,63
11335,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,65
11336,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,62
11337,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,63
11338,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,63
11339,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,65
11340,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,62
11341,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,61
11342,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,59
11343,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,56
11344,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,59
11345,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,63
11346,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,65
11347,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,62
11348,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,63
11349,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,65
11350,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,64
11351,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11352,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11353,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11354,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11355,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11356,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,70
11357,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,71
11358,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11359,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11360,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11361,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11362,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11363,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,74
11364,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11365,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11366,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11367,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11368,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11369,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11370,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11371,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,72
11372,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,67
11373,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,69
11374,20230622_13_39_35_697036__n_notes_3_4_sequence.csv,part_1,1,73
11375,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11376,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11377,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11378,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11379,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11380,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,74
11381,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11382,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11383,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11384,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11385,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11386,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,74
11387,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11388,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11389,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11390,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11391,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11392,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,70
11393,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,2,46
11394,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,2,53
11395,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,2,58
11396,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,2,62
11397,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,67
11398,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,79
11399,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,71
11400,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,76
11401,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11402,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,74
11403,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,62
11404,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,63
11405,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,65
11406,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,62
11407,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,63
11408,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,63
11409,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,65
11410,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,62
11411,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,61
11412,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,59
11413,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,56
11414,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,59
11415,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,63
11416,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,65
11417,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,62
11418,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,63
11419,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,65
11420,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,64
11421,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11422,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11423,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11424,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11425,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11426,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,70
11427,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,71
11428,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11429,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11430,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11431,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11432,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11433,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,74
11434,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11435,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11436,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11437,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11438,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11439,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11440,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11441,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,72
11442,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,67
11443,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,69
11444,20230622_13_39_35_697036__n_notes_4_4_sequence.csv,part_1,1,73
11445,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11446,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11447,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11448,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11449,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11450,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,74
11451,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11452,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11453,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11454,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11455,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11456,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,74
11457,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11458,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11459,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11460,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11461,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11462,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,70
11463,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,2,46
11464,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,2,53
11465,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,2,58
11466,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,2,62
11467,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,67
11468,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,79
11469,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,71
11470,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,76
11471,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11472,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,74
11473,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,62
11474,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,63
11475,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,65
11476,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,62
11477,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,63
11478,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,63
11479,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,65
11480,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,62
11481,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,61
11482,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,59
11483,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,56
11484,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,59
11485,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,63
11486,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,65
11487,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,62
11488,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,63
11489,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,65
11490,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,64
11491,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11492,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11493,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11494,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11495,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11496,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,70
11497,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,71
11498,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11499,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11500,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11501,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11502,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11503,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,74
11504,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11505,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11506,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11507,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11508,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11509,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11510,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11511,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,72
11512,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,67
11513,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,69
11514,20230622_13_39_35_697036__n_notes_5_4_sequence.csv,part_1,1,73
11515,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,67
11516,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,75
11517,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,65
11518,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,74
11519,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,65
11520,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,74
11521,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,43
11522,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11523,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11524,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11525,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11526,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11527,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11528,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,74
11529,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11530,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11531,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11532,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11533,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11534,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11535,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11536,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11537,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,76
11538,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,55
11539,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,60
11540,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,64
11541,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11542,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11543,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11544,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11545,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11546,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11547,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11548,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11549,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,76
11550,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,55
11551,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,60
11552,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,2,64
11553,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11554,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11555,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11556,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11557,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11558,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11559,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,67
11560,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11561,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11562,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11563,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11564,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11565,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11566,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11567,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11568,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11569,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11570,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11571,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11572,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11573,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11574,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11575,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11576,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11577,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,74
11578,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11579,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11580,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11581,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11582,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11583,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,69
11584,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,73
11585,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,72
11586,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,62
11587,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,63
11588,20230622_13_39_50_287043__n_notes_2_2_sequence.csv,part_1,1,65
11589,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,67
11590,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,75
11591,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,65
11592,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,74
11593,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,65
11594,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,74
11595,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,43
11596,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11597,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11598,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11599,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11600,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11601,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11602,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,74
11603,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11604,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11605,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11606,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11607,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11608,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11609,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11610,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11611,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,76
11612,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,55
11613,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,60
11614,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,64
11615,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11616,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11617,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11618,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11619,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11620,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11621,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11622,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11623,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,76
11624,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,55
11625,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,60
11626,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,2,64
11627,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11628,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11629,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
11630,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11631,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11632,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,72
11633,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,67
11634,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,69
11635,20230622_13_39_50_287043__n_notes_2_4_sequence.csv,part_1,1,73
