,filename,part,staff,time_signature,duration,rest_count
6803,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6804,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6805,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6806,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/2,1
6807,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6808,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6809,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6810,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6811,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6812,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6813,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6814,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6815,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6816,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6817,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6818,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6819,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6820,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6821,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6822,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6823,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6824,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6825,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6826,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6827,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6828,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6829,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6830,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6831,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6832,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6833,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6834,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6835,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6836,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6837,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6838,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6839,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6840,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6841,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6842,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6843,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6844,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6845,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6846,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6847,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6848,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6849,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6850,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6851,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6852,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6853,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6854,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/8,1
6855,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6856,20231024_12_55_30_784265__n_notes_2_4_sequence.csv,part_1,2,2/4,1/16,1
6857,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6858,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6859,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6860,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6861,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/16,1
6862,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6863,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/16,1
6864,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6865,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6866,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/16,1
6867,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6868,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,3/4,1
6869,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6870,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6871,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6872,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
6873,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6874,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6875,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/12,1
6876,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6877,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6878,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6879,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
6880,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6881,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6882,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6883,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6884,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,3/4,1
6885,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6886,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6887,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6888,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6889,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
6890,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6891,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6892,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6893,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6894,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6895,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6896,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6897,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6898,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,3/8,1
6899,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6900,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6901,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
6902,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
6903,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6904,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6905,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6906,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/16,1
6907,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6908,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6909,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6910,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6911,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/2,1
6912,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6913,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6914,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6915,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/8,1
6916,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/12,1
6917,20231024_12_55_30_784265__n_notes_3_4_sequence.csv,part_1,2,3/4,1/4,1
6918,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6919,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6920,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6921,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6922,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6923,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6924,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6925,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6926,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6927,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6928,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/16,1
6929,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6930,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6931,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6932,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6933,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6934,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6935,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6936,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6937,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/16,1
6938,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6939,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6940,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6941,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6942,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6943,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/4,1
6944,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/12,1
6945,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6946,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/16,1
6947,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6948,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6949,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6950,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/8,1
6951,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6952,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6953,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6954,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6955,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6956,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6957,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/16,1
6958,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6959,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6960,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/2,1
6961,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,3/4,1
6962,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6963,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6964,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6965,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6966,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6967,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/2,1
6968,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6969,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/4,1
6970,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6971,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6972,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6973,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1,1
6974,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6975,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/16,1
6976,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6977,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6978,20231024_12_55_30_784265__n_notes_4_4_sequence.csv,part_1,2,4/4,1/8,1
6979,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6980,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
6981,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
6982,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
6983,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6984,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6985,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
6986,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
6987,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6988,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,3/16,1
6989,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
6990,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6991,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6992,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6993,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
6994,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
6995,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
6996,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6997,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
6998,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
6999,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7000,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7001,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7002,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7003,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7004,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7005,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7006,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7007,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7008,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7009,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7010,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7011,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7012,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7013,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7014,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7015,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
7016,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7017,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7018,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7019,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7020,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7021,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7022,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7023,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7024,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7025,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7026,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7027,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,3/16,1
7028,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7029,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/8,1
7030,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,3/16,1
7031,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7032,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7033,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/4,1
7034,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
7035,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7036,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/2,1
7037,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7038,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7039,20231024_12_55_30_784265__n_notes_5_4_sequence.csv,part_1,2,5/4,1/16,1
7040,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7041,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7042,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/16,1
7043,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7044,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/16,1
7045,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7046,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7047,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7048,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/12,1
7049,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7050,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7051,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7052,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/16,1
7053,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1,1
7054,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/16,1
7055,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7056,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7057,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7058,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7059,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7060,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7061,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7062,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7063,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7064,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7065,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7066,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/12,1
7067,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7068,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7069,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7070,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7071,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7072,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7073,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/12,1
7074,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7075,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/2,1
7076,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7077,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7078,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7079,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/16,1
7080,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7081,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/2,1
7082,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7083,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/12,1
7084,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7085,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7086,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
7087,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/4,1
7088,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/16,1
7089,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/12,1
7090,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/12,1
7091,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/8,1
7092,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,3/16,1
7093,20231024_12_55_47_726549__n_notes_2_2_sequence.csv,part_1,2,2/2,1/8,1
